,0,1,2,3,4,5
0,600094.SH,10,6,5,3,3
0,600095.SH,9,5,4,4,3
0,600096.SH,4,1,1,1,1
0,600097.SH,5,5,3,2,2
0,600098.SH,2,1,0,0,0
0,600099.SH,7,4,4,4,3
0,600100.SH,10,3,2,1,1
0,600101.SH,5,3,2,2,1
0,600103.SH,5,1,0,0,0
0,600104.SH,2,1,0,0,0
0,600105.SH,14,13,8,4,4
0,600106.SH,6,3,1,1,1
0,600107.SH,15,13,9,9,9
0,600108.SH,3,1,0,0,0
0,600109.SH,8,6,5,3,3
0,600110.SH,7,3,0,0,0
0,600111.SH,6,3,3,3,3
0,600112.SH,22,15,13,13,13
0,600113.SH,13,11,9,9,9
0,600114.SH,4,1,0,0,0
0,600115.SH,7,5,4,3,0
0,600116.SH,7,4,0,0,0
0,600117.SH,9,7,7,7,7
0,600118.SH,8,4,3,2,2
0,600119.SH,17,12,9,9,9
0,600120.SH,11,7,5,2,2
0,600121.SH,6,4,3,3,2
0,600122.SH,7,4,3,2,2
0,600123.SH,2,0,0,0,0
0,600125.SH,4,1,0,0,0
0,600126.SH,2,0,0,0,0
0,600127.SH,1,0,0,0,0
0,600128.SH,16,14,14,12,12
0,600129.SH,6,3,1,0,0
0,600130.SH,14,10,9,6,6
0,600131.SH,21,20,19,17,15
0,600132.SH,13,7,3,1,0
0,600133.SH,12,11,8,7,6
0,600135.SH,7,6,6,6,6
0,600136.SH,21,14,11,7,7
0,600137.SH,5,3,2,2,2
0,600138.SH,5,3,1,1,0
0,600139.SH,18,14,13,11,11
0,600141.SH,8,4,3,2,1
0,600143.SH,4,3,3,3,2
0,600146.SH,22,15,10,10,8
0,600148.SH,6,3,2,1,1
0,600149.SH,2,0,0,0,0
0,600150.SH,4,1,1,1,1
0,600151.SH,6,5,5,4,3
0,600152.SH,13,10,9,9,8
0,600153.SH,1,0,0,0,0
0,600155.SH,16,12,11,10,8
0,600156.SH,19,15,14,13,11
0,600157.SH,13,13,12,12,12
0,600158.SH,12,9,6,6,5
0,600159.SH,5,2,2,2,2
0,600160.SH,4,4,2,2,2
0,600161.SH,4,2,1,0,0
0,600162.SH,5,4,2,2,2
0,600163.SH,6,5,4,4,4
0,600165.SH,21,17,15,14,14
0,600166.SH,3,1,1,1,1
0,600167.SH,12,6,4,1,1
0,600168.SH,2,1,1,1,1
0,600169.SH,7,4,3,2,2
0,600170.SH,1,1,0,0,0
0,600171.SH,15,7,3,3,2
0,600172.SH,17,8,6,5,5
0,600173.SH,8,6,5,4,3
0,600175.SH,8,3,3,3,3
0,600176.SH,10,5,4,2,1
0,600177.SH,2,1,0,0,0
0,600178.SH,11,9,6,5,5
0,600179.SH,3,1,1,1,1
0,600180.SH,12,7,6,6,5
0,600182.SH,2,0,0,0,0
0,600183.SH,7,3,1,0,0
0,600184.SH,8,3,2,2,1
0,600185.SH,7,5,3,1,0
0,600186.SH,11,9,9,9,9
0,600187.SH,10,8,5,5,5
0,600188.SH,10,7,2,1,1
0,600189.SH,1,1,1,1,0
0,600190.SH,5,5,5,5,4
0,600191.SH,15,12,8,8,8
0,600192.SH,14,13,11,10,9
0,600193.SH,9,2,2,2,2
0,600195.SH,9,4,2,1,1
0,600196.SH,12,7,3,1,1
0,600197.SH,16,9,4,3,2
0,600198.SH,15,6,4,4,4
0,600199.SH,8,7,4,2,2
0,600200.SH,6,5,4,3,2
0,600201.SH,7,4,2,0,0
0,600202.SH,18,7,5,5,5
0,600203.SH,11,7,5,4,3
0,600206.SH,7,3,2,1,1
0,600207.SH,22,20,16,13,12
0,600208.SH,4,3,3,2,1
0,600209.SH,18,9,8,8,5
0,600210.SH,12,11,10,8,7
0,600211.SH,13,9,5,4,2
0,600212.SH,16,10,8,8,8
0,600213.SH,10,7,7,5,4
0,600215.SH,7,6,5,3,3
0,600216.SH,18,8,3,2,1
0,600217.SH,3,2,2,2,2
0,600218.SH,19,18,16,15,15
0,600219.SH,3,3,1,0,0
0,600220.SH,9,7,5,4,3
0,600221.SH,3,3,1,0,0
0,600222.SH,9,7,6,4,3
0,600223.SH,2,2,2,1,1
0,600225.SH,12,9,9,9,9
0,600226.SH,11,9,7,7,7
0,600227.SH,6,5,2,2,2
0,600228.SH,12,0,0,0,0
0,600229.SH,5,4,2,2,2
0,600230.SH,13,10,4,2,2
0,600231.SH,5,3,3,3,3
0,600232.SH,5,4,4,3,3
0,600233.SH,9,6,4,3,3
0,600234.SH,9,0,0,0,0
0,600235.SH,20,15,15,15,13
0,600236.SH,0,0,0,0,0
0,600237.SH,9,6,2,2,2
0,600238.SH,15,5,5,5,5
0,600239.SH,12,10,6,6,4
0,600240.SH,17,10,9,9,9
0,600241.SH,8,4,3,3,3
0,600242.SH,12,8,6,4,4
0,600243.SH,8,6,4,4,4
0,600246.SH,8,5,4,4,2
0,600247.SH,18,0,0,0,0
0,600248.SH,3,1,1,1,1
0,600249.SH,9,7,5,5,5
0,600250.SH,22,17,14,12,10
0,600251.SH,4,3,1,0,0
0,600252.SH,4,1,0,0,0
0,600255.SH,10,7,5,5,5
0,600256.SH,5,2,0,0,0
0,600257.SH,8,6,3,2,2
0,600258.SH,18,9,5,4,2
0,600259.SH,10,8,4,3,3
0,600260.SH,14,7,2,2,2
0,600261.SH,2,1,1,1,1
0,600262.SH,10,3,2,1,1
0,600265.SH,13,0,0,0,0
0,600266.SH,4,2,1,1,1
0,600267.SH,16,11,4,2,2
0,600268.SH,14,14,14,14,14
0,600269.SH,1,0,0,0,0
0,600271.SH,15,10,8,6,5
0,600272.SH,7,5,5,5,3
0,600273.SH,9,6,2,2,1
0,600275.SH,10,0,0,0,0
0,600276.SH,13,7,3,2,0
0,600277.SH,3,3,3,0,0
0,600278.SH,13,8,6,4,3
0,600279.SH,0,0,0,0,0
0,600280.SH,10,6,4,4,4
0,600281.SH,11,9,7,6,6
0,600282.SH,1,1,0,0,0
0,600283.SH,14,8,6,5,5
0,600284.SH,7,5,5,3,3
0,600285.SH,6,2,0,0,0
0,600287.SH,5,3,3,3,3
0,600288.SH,11,9,9,7,7
0,600289.SH,14,0,0,0,0
0,600290.SH,23,15,13,11,11
0,600291.SH,13,7,4,4,4
0,600292.SH,1,0,0,0,0
0,600293.SH,6,4,3,2,2
0,600295.SH,6,3,2,1,1
0,600297.SH,9,6,4,3,1
0,600298.SH,6,4,1,0,0
0,600299.SH,9,5,2,2,1
0,600300.SH,3,1,1,1,1
0,600301.SH,2,0,0,0,0
0,600302.SH,5,4,4,3,2
0,600303.SH,10,8,5,5,4
0,600305.SH,10,6,1,0,0
0,600306.SH,8,7,4,3,3
0,600307.SH,2,2,1,0,0
0,600308.SH,1,0,0,0,0
0,600309.SH,11,8,4,3,3
0,600310.SH,16,11,10,10,8
0,600311.SH,19,13,11,10,9
0,600312.SH,13,6,5,4,3
0,600313.SH,14,12,10,9,8
0,600315.SH,11,4,0,0,0
0,600316.SH,11,6,4,4,4
0,600317.SH,4,3,2,1,1
0,600318.SH,17,13,10,9,9
0,600319.SH,12,9,7,5,5
0,600320.SH,2,2,2,2,1
0,600321.SH,6,0,0,0,0
0,600322.SH,4,1,0,0,0
0,600323.SH,2,2,2,1,0
0,600325.SH,9,3,2,1,0
0,600326.SH,10,6,4,4,4
0,600327.SH,1,1,1,0,0
0,600328.SH,5,2,2,2,1
0,600329.SH,9,6,5,2,2
0,600330.SH,7,5,3,2,2
0,600331.SH,16,13,11,11,11
0,600332.SH,14,7,4,4,4
0,600333.SH,14,12,8,8,8
0,600335.SH,10,6,5,5,5
0,600336.SH,7,6,4,4,4
0,600337.SH,5,0,0,0,0
0,600338.SH,8,4,4,2,1
0,600339.SH,7,3,3,3,3
0,600340.SH,10,7,4,4,2
0,600343.SH,9,7,5,4,2
0,600345.SH,10,7,4,4,1
0,600346.SH,10,5,2,1,0
0,600348.SH,3,2,2,2,2
0,600350.SH,0,0,0,0,0
0,600351.SH,3,3,3,2,1
0,600352.SH,7,3,0,0,0
0,600353.SH,8,4,4,3,3
0,600354.SH,10,7,5,5,4
0,600355.SH,22,16,14,13,10
0,600356.SH,4,3,2,2,2
0,600358.SH,2,1,1,1,1
0,600359.SH,12,8,7,6,6
0,600360.SH,11,8,7,5,5
0,600361.SH,7,6,5,3,3
0,600362.SH,3,3,2,2,2
0,600363.SH,11,6,4,2,2
0,600365.SH,5,4,2,2,2
0,600366.SH,10,6,4,4,4
0,600367.SH,2,2,1,1,1
0,600368.SH,2,1,1,0,0
0,600369.SH,12,8,7,6,6
0,600370.SH,2,1,1,1,1
0,600371.SH,13,9,8,5,4
0,600372.SH,13,11,9,6,3
0,600373.SH,12,7,3,1,1
0,600375.SH,11,8,8,7,7
0,600376.SH,5,1,1,1,1
0,600377.SH,0,0,0,0,0
0,600378.SH,6,4,3,3,3
0,600379.SH,7,4,4,4,4
0,600380.SH,5,5,3,3,3
0,600381.SH,6,4,3,3,3
0,600382.SH,3,0,0,0,0
0,600383.SH,7,4,2,2,1
0,600385.SH,22,14,9,7,7
0,600386.SH,15,12,12,11,11
0,600387.SH,11,7,4,2,2
0,600388.SH,5,3,1,0,0
0,600389.SH,7,4,2,1,1
0,600390.SH,10,5,4,4,3
0,600391.SH,11,10,7,5,4
0,600392.SH,18,9,5,3,3
0,600393.SH,11,8,5,5,5
0,600395.SH,2,0,0,0,0
0,600396.SH,7,6,4,4,4
0,600397.SH,6,1,1,1,1
0,600398.SH,7,4,4,3,2
0,600399.SH,6,0,0,0,0
0,600400.SH,8,4,4,4,4
0,600401.SH,0,0,0,0,0
0,600403.SH,4,3,2,1,1
0,600405.SH,11,10,7,6,5
0,600406.SH,3,2,2,2,2
0,600408.SH,13,1,1,1,1
0,600409.SH,7,1,0,0,0
0,600410.SH,10,6,4,2,1
0,600415.SH,4,2,1,1,1
0,600416.SH,15,11,4,1,1
0,600418.SH,5,1,1,1,1
0,600419.SH,9,6,3,2,2
0,600420.SH,0,0,0,0,0
0,600421.SH,9,0,0,0,0
0,600422.SH,7,6,6,5,5
0,600423.SH,2,0,0,0,0
0,600425.SH,13,10,8,7,7
0,600426.SH,13,7,4,3,1
0,600428.SH,4,1,1,1,1
0,600429.SH,4,3,2,2,2
0,600433.SH,11,9,6,6,6
0,600435.SH,8,4,4,4,3
0,600436.SH,11,3,2,1,0
0,600438.SH,20,16,13,7,6
0,600439.SH,3,2,1,1,1
0,600444.SH,7,3,1,1,1
0,600446.SH,26,23,16,16,13
0,600448.SH,15,12,10,10,10
0,600449.SH,5,2,2,2,1
0,600452.SH,10,9,6,6,4
0,600455.SH,12,7,6,4,3
0,600456.SH,9,6,3,1,1
0,600458.SH,7,4,4,4,3
0,600459.SH,12,8,4,2,2
0,600460.SH,23,17,12,8,7
0,600461.SH,1,1,1,1,1
0,600462.SH,22,19,17,17,16
0,600463.SH,14,14,12,10,10
0,600466.SH,11,6,3,2,2
0,600467.SH,6,4,3,1,1
0,600468.SH,8,4,3,2,2
0,600469.SH,6,4,2,2,2
0,600470.SH,7,6,6,6,6
0,600475.SH,3,3,2,1,1
0,600476.SH,19,13,10,8,8
0,600477.SH,7,5,1,1,1
0,600478.SH,15,9,6,5,5
0,600479.SH,5,2,1,0,0
0,600480.SH,3,2,1,0,0
0,600481.SH,7,6,5,4,4
0,600482.SH,6,1,1,0,0
0,600483.SH,7,5,3,2,1
0,600486.SH,10,8,7,4,3
0,600487.SH,14,7,2,1,1
0,600488.SH,1,1,1,1,1
0,600489.SH,4,2,0,0,0
0,600490.SH,10,5,4,4,4
0,600491.SH,10,8,6,3,2
0,600493.SH,11,6,4,2,2
0,600495.SH,8,5,4,3,3
0,600496.SH,1,0,0,0,0
0,600497.SH,4,2,2,2,2
0,600498.SH,11,4,2,0,0
0,600499.SH,6,3,2,1,0
0,600500.SH,0,0,0,0,0
0,600501.SH,7,5,4,4,3
0,600502.SH,4,1,1,1,0
0,600503.SH,8,6,6,5,5
0,600505.SH,12,7,5,4,3
0,600506.SH,17,12,9,9,8
0,600507.SH,17,8,3,1,1
0,600508.SH,1,1,0,0,0
0,600509.SH,4,3,3,3,3
0,600510.SH,0,0,0,0,0
0,600511.SH,7,6,3,1,0
0,600512.SH,8,6,6,6,6
0,600513.SH,3,2,2,1,1
0,600515.SH,7,2,2,2,0
0,600516.SH,10,6,6,5,2
0,600517.SH,9,9,8,8,7
0,600518.SH,9,8,7,6,6
0,600519.SH,4,2,0,0,0
0,600520.SH,12,11,11,10,10
0,600521.SH,19,8,6,6,4
0,600522.SH,6,3,3,3,3
0,600523.SH,12,8,6,4,3
0,600525.SH,16,8,5,5,4
0,600526.SH,7,4,3,2,2
0,600527.SH,7,5,3,2,2
0,600528.SH,4,3,2,1,0
0,600529.SH,7,4,2,0,0
0,600530.SH,10,6,5,5,5
0,600531.SH,7,5,5,5,4
0,600532.SH,20,18,18,18,18
0,600533.SH,6,5,1,1,0
0,600535.SH,7,4,1,0,0
0,600536.SH,36,32,30,22,17
0,600537.SH,10,8,5,4,4
0,600538.SH,9,6,4,4,4
0,600539.SH,3,0,0,0,0
0,600540.SH,15,9,7,7,7
0,600543.SH,4,2,0,0,0
0,600545.SH,1,1,0,0,0
0,600546.SH,8,5,2,2,1
0,600547.SH,6,3,0,0,0
0,600548.SH,1,0,0,0,0
0,600549.SH,3,1,1,1,1
0,600550.SH,9,7,5,5,5
0,600551.SH,2,2,2,1,1
0,600552.SH,15,14,14,13,12
0,600555.SH,20,16,12,12,11
0,600556.SH,10,0,0,0,0
0,600557.SH,3,3,2,1,1
0,600558.SH,5,4,4,4,2
0,600559.SH,8,6,4,2,2
0,600560.SH,12,8,8,8,7
0,600561.SH,3,2,1,0,0
0,600562.SH,14,7,5,3,2
0,600563.SH,7,4,2,1,1
0,600565.SH,3,3,1,1,1
0,600566.SH,10,6,3,1,0
0,600567.SH,4,2,2,1,1
0,600568.SH,12,9,4,2,1
0,600569.SH,10,6,3,3,3
0,600570.SH,19,9,7,5,4
0,600571.SH,16,11,8,8,8
0,600572.SH,6,4,4,4,4
0,600573.SH,7,3,1,0,0
0,600575.SH,5,3,2,2,1
0,600576.SH,3,3,3,3,3
0,600577.SH,8,5,5,5,5
0,600578.SH,0,0,0,0,0
0,600579.SH,16,13,12,11,11
0,600580.SH,3,2,2,1,1
0,600581.SH,17,12,5,3,3
0,600582.SH,1,0,0,0,0
0,600583.SH,6,3,3,2,2
0,600584.SH,15,10,7,6,5
0,600585.SH,5,3,0,0,0
0,600586.SH,1,1,1,1,1
0,600587.SH,3,2,2,1,1
0,600588.SH,27,22,18,13,9
0,600589.SH,6,4,4,4,4
0,600590.SH,8,3,2,2,2
0,600592.SH,4,4,3,3,2
0,600593.SH,2,2,0,0,0
0,600594.SH,5,2,1,1,1
0,600595.SH,19,12,7,6,5
0,600596.SH,22,16,11,7,4
0,600597.SH,3,2,0,0,0
0,600598.SH,6,5,4,3,2
0,600599.SH,16,12,8,6,5
0,600600.SH,9,4,4,3,3
0,600601.SH,10,8,7,7,7
0,600602.SH,8,6,4,3,3
0,600603.SH,10,6,4,4,4
0,600604.SH,38,33,28,25,25
0,600605.SH,4,3,2,2,2
0,600606.SH,4,3,3,2,1
0,600608.SH,9,0,0,0,0
0,600609.SH,11,8,6,4,4
0,600610.SH,41,7,6,6,6
0,600611.SH,5,3,2,1,1
0,600612.SH,5,3,1,1,0
0,600613.SH,7,7,7,7,7
0,600614.SH,24,22,19,19,18
0,600615.SH,5,2,2,1,1
0,600616.SH,2,1,1,1,1
0,600617.SH,5,5,2,1,1
0,600618.SH,3,1,1,1,0
0,600619.SH,8,4,4,3,3
0,600620.SH,10,8,6,5,5
0,600621.SH,23,17,15,13,10
0,600622.SH,22,14,8,5,4
0,600623.SH,11,6,5,3,3
0,600624.SH,22,19,15,12,12
0,600626.SH,6,4,2,1,1
0,600628.SH,2,1,1,1,0
0,600629.SH,6,4,3,0,0
0,600630.SH,12,6,4,3,2
0,600633.SH,5,4,4,3,3
0,600634.SH,14,1,1,1,1
0,600635.SH,18,15,13,13,12
0,600636.SH,7,5,3,3,3
0,600637.SH,5,3,2,2,2
0,600638.SH,5,5,2,1,1
0,600639.SH,5,5,3,2,2
0,600640.SH,13,9,6,5,4
0,600641.SH,4,2,1,0,0
0,600642.SH,0,0,0,0,0
0,600643.SH,10,5,5,3,3
0,600644.SH,5,4,4,2,1
0,600645.SH,16,11,8,6,5
0,600647.SH,14,8,6,6,5
0,600648.SH,6,4,1,0,0
0,600649.SH,8,7,7,6,3
0,600650.SH,5,4,3,2,1
0,600651.SH,12,11,9,9,9
0,600652.SH,18,13,13,13,13
0,600653.SH,13,9,7,7,6
0,600654.SH,5,0,0,0,0
0,600655.SH,3,2,1,1,1
0,600657.SH,2,1,0,0,0
0,600658.SH,13,9,6,5,4
0,600660.SH,3,1,1,0,0
0,600661.SH,8,4,1,0,0
0,600662.SH,8,6,6,6,6
0,600663.SH,7,6,5,5,5
0,600664.SH,3,3,3,3,2
0,600665.SH,1,1,1,0,0
0,600666.SH,16,13,10,10,10
0,600667.SH,11,7,4,1,1
0,600668.SH,3,1,1,1,1
0,600671.SH,9,8,6,4,4
0,600673.SH,14,9,3,2,2
0,600674.SH,0,0,0,0,0
0,600675.SH,4,3,1,1,0
0,600676.SH,1,1,1,1,1
0,600677.SH,23,16,12,10,10
0,600678.SH,7,7,7,7,5
0,600679.SH,17,12,9,9,9
0,600680.SH,1,0,0,0,0
0,600681.SH,3,1,1,1,0
0,600682.SH,13,8,7,4,4
0,600683.SH,7,5,4,2,2
0,600684.SH,8,6,5,5,5
0,600685.SH,7,6,4,4,2
0,600686.SH,10,6,4,3,2
0,600687.SH,20,12,11,8,7
0,600688.SH,0,0,0,0,0
0,600689.SH,28,17,16,16,16
0,600690.SH,8,5,2,1,0
0,600691.SH,2,2,1,1,1
0,600692.SH,9,4,3,3,2
0,600693.SH,7,4,4,4,3
0,600694.SH,4,2,1,1,0
0,600695.SH,28,23,21,21,21
0,600696.SH,7,0,0,0,0
0,600697.SH,1,0,0,0,0
0,600698.SH,14,10,7,7,7
0,600699.SH,7,3,2,2,0
0,600701.SH,13,0,0,0,0
0,600702.SH,11,5,3,3,2
0,600703.SH,16,11,4,1,1
0,600704.SH,2,2,0,0,0
0,600705.SH,7,5,5,5,3
0,600706.SH,2,1,0,0,0
0,600707.SH,11,9,6,3,3
0,600708.SH,8,5,5,3,2
0,600710.SH,7,5,4,4,4
0,600711.SH,14,9,7,5,5
0,600712.SH,7,6,5,5,4
0,600713.SH,0,0,0,0,0
0,600714.SH,3,1,1,0,0
0,600715.SH,13,11,10,9,9
0,600716.SH,8,5,5,4,4
0,600717.SH,0,0,0,0,0
0,600718.SH,14,14,8,6,6
0,600719.SH,5,4,3,1,1
0,600720.SH,8,6,4,3,3
0,600721.SH,18,13,11,11,11
0,600722.SH,11,9,5,5,4
0,600723.SH,0,0,0,0,0
0,600724.SH,3,1,1,1,1
0,600725.SH,6,0,0,0,0
0,600726.SH,6,4,4,3,2
0,600727.SH,3,2,1,1,1
0,600728.SH,16,11,8,7,6
0,600729.SH,15,7,4,2,1
0,600730.SH,9,7,6,6,6
0,600731.SH,3,3,0,0,0
0,600732.SH,8,0,0,0,0
0,600733.SH,7,4,4,3,2
0,600734.SH,13,11,11,11,11
0,600735.SH,10,8,5,5,5
0,600736.SH,14,8,5,4,3
0,600737.SH,4,2,2,0,0
0,600738.SH,11,8,5,4,3
0,600739.SH,6,5,3,2,2
0,600740.SH,16,9,4,2,2
0,600741.SH,3,2,2,1,0
0,600742.SH,6,4,3,2,2
0,600743.SH,5,2,2,2,2
0,600744.SH,7,6,5,4,4
0,600745.SH,10,7,5,3,3
0,600746.SH,13,9,9,9,9
0,600747.SH,6,0,0,0,0
0,600748.SH,10,6,5,3,3
0,600749.SH,8,4,3,3,2
0,600750.SH,2,1,1,1,0
0,600751.SH,7,5,5,5,5
0,600753.SH,3,2,2,2,2
0,600754.SH,12,6,4,3,3
0,600755.SH,5,3,1,0,0
0,600756.SH,25,20,13,10,10
0,600757.SH,4,1,0,0,0
0,600758.SH,1,1,1,1,1
0,600759.SH,9,2,2,1,1
0,600760.SH,16,4,2,1,0
0,600761.SH,3,2,2,2,1
0,600763.SH,23,11,7,5,4
0,600764.SH,6,6,3,0,0
0,600765.SH,7,3,0,0,0
0,600766.SH,18,16,15,13,11
0,600767.SH,2,0,0,0,0
0,600768.SH,7,3,2,2,2
0,600769.SH,11,7,4,3,3
0,600770.SH,13,9,8,6,4
0,600771.SH,12,6,2,1,1
0,600773.SH,7,3,2,2,2
0,600774.SH,12,8,6,3,3
0,600775.SH,20,14,11,11,11
0,600776.SH,40,36,30,29,29
0,600777.SH,11,10,3,3,3
0,600778.SH,3,2,2,2,2
0,600779.SH,15,13,8,4,3
0,600780.SH,4,3,0,0,0
0,600781.SH,6,3,0,0,0
0,600782.SH,13,7,3,1,1
0,600783.SH,25,20,16,15,14
0,600784.SH,11,7,4,3,3
0,600785.SH,3,2,1,1,1
0,600787.SH,4,2,0,0,0
0,600789.SH,26,19,12,11,5
0,600790.SH,1,0,0,0,0
0,600791.SH,5,5,4,3,3
0,600792.SH,5,5,5,4,4
0,600793.SH,9,7,6,5,5
0,600794.SH,5,2,1,0,0
0,600795.SH,0,0,0,0,0
0,600796.SH,4,4,3,3,3
0,600797.SH,10,5,3,3,1
0,600798.SH,5,4,1,1,1
0,600800.SH,11,8,7,6,6
0,600801.SH,10,8,7,3,2
0,600802.SH,7,3,1,1,1
0,600803.SH,5,3,1,1,0
0,600804.SH,15,8,8,6,6
0,600805.SH,3,2,1,1,0
0,600807.SH,16,0,0,0,0
0,600808.SH,3,1,1,0,0
0,600809.SH,15,9,2,1,1
0,600810.SH,31,25,16,13,12
0,600811.SH,1,0,0,0,0
0,600812.SH,6,5,4,4,4
0,600814.SH,3,0,0,0,0
0,600815.SH,9,4,4,3,3
0,600816.SH,14,13,11,11,10
0,600817.SH,8,0,0,0,0
0,600818.SH,19,14,8,8,7
0,600819.SH,6,2,2,2,1
0,600820.SH,2,1,1,0,0
0,600821.SH,11,10,9,7,7
0,600822.SH,9,6,4,2,1
0,600823.SH,5,2,2,2,2
0,600824.SH,4,4,3,3,3
0,600825.SH,20,18,16,14,14
0,600826.SH,8,7,3,0,0
0,600827.SH,3,1,0,0,0
0,600828.SH,3,3,2,2,2
0,600829.SH,4,2,0,0,0
0,600830.SH,10,7,4,4,3
0,600831.SH,14,10,9,9,9
0,600833.SH,11,9,7,3,3
0,600834.SH,6,3,1,1,1
0,600835.SH,2,2,1,0,0
0,600836.SH,8,6,3,3,3
0,600837.SH,7,5,5,4,4
0,600838.SH,6,3,3,3,3
0,600839.SH,8,7,4,4,4
0,600841.SH,8,8,8,6,4
0,600843.SH,8,5,4,3,3
0,600844.SH,6,6,5,5,5
0,600845.SH,23,19,12,8,5
0,600846.SH,12,8,7,5,4
0,600847.SH,19,10,7,6,6
0,600848.SH,11,9,7,3,3
0,600850.SH,7,5,2,1,1
0,600851.SH,4,2,1,1,0
0,600853.SH,7,5,5,4,4
0,600854.SH,1,1,1,1,1
0,600855.SH,14,9,6,5,5
0,600856.SH,22,17,14,11,8
0,600857.SH,3,1,1,1,1
0,600858.SH,3,2,1,1,0
0,600859.SH,10,2,1,0,0
0,600860.SH,14,6,4,4,4
0,600861.SH,0,0,0,0,0
0,600862.SH,12,7,7,6,5
0,600863.SH,2,2,0,0,0
0,600864.SH,16,14,13,13,13
0,600865.SH,6,5,1,1,1
0,600866.SH,10,7,6,5,5
0,600867.SH,12,6,4,4,4
0,600868.SH,8,7,6,6,6
0,600869.SH,5,5,4,3,2
0,600870.SH,14,0,0,0,0
0,600871.SH,2,1,1,1,1
0,600872.SH,9,4,2,0,0
0,600873.SH,3,2,1,0,0
0,600874.SH,11,7,5,5,4
0,600875.SH,4,1,1,0,0
0,600876.SH,6,6,4,4,4
0,600877.SH,3,0,0,0,0
0,600879.SH,4,1,0,0,0
0,600880.SH,1,1,0,0,0
0,600881.SH,5,2,2,2,2
0,600882.SH,2,1,1,1,1
0,600883.SH,9,7,5,4,3
0,600884.SH,14,9,4,4,4
0,600885.SH,12,6,6,1,0
0,600886.SH,0,0,0,0,0
0,600887.SH,4,2,1,1,1
0,600888.SH,1,1,1,1,1
0,600889.SH,7,7,6,6,6
0,600890.SH,14,8,5,4,4
0,600891.SH,3,2,1,1,0
0,600892.SH,5,5,3,1,1
0,600893.SH,4,2,1,0,0
0,600894.SH,3,2,1,1,0
0,600895.SH,22,20,16,15,14
0,600896.SH,9,4,4,4,4
0,600897.SH,0,0,0,0,0
0,600898.SH,15,9,8,5,4
0,600900.SH,0,0,0,0,0
0,600901.SH,10,8,7,7,6
0,600903.SH,28,26,25,25,24
0,600908.SH,8,7,3,3,2
0,600909.SH,7,6,6,6,6
0,600917.SH,9,5,2,2,2
0,600919.SH,1,1,1,1,0
0,600926.SH,1,1,1,1,1
0,600928.SH,6,6,6,6,6
0,600929.SH,27,26,23,22,22
0,600933.SH,6,5,2,2,2
0,600936.SH,5,3,3,3,2
0,600939.SH,6,6,6,5,3
0,600958.SH,9,6,5,3,2
0,600959.SH,3,3,1,1,1
0,600960.SH,7,6,4,3,3
0,600961.SH,6,4,1,1,0
0,600962.SH,15,10,8,8,8
0,600963.SH,0,0,0,0,0
0,600965.SH,1,1,1,1,0
0,600966.SH,3,1,1,1,0
0,600967.SH,7,4,1,0,0
0,600969.SH,2,0,0,0,0
0,600970.SH,7,5,1,0,0
0,600971.SH,4,0,0,0,0
0,600973.SH,4,4,4,4,4
0,600975.SH,13,11,9,9,8
0,600976.SH,3,2,0,0,0
0,600977.SH,7,2,1,0,0
0,600978.SH,6,2,1,1,1
0,600979.SH,1,1,1,1,1
0,600980.SH,5,3,1,1,1
0,600981.SH,9,9,9,5,4
0,600982.SH,1,1,1,1,1
0,600983.SH,10,7,7,5,4
0,600984.SH,4,2,2,1,0
0,600985.SH,16,11,9,7,5
0,600986.SH,21,13,8,7,5
0,600987.SH,1,0,0,0,0
0,600988.SH,12,8,5,5,2
0,600990.SH,11,5,3,1,0
0,600992.SH,14,12,9,6,6
0,600993.SH,2,0,0,0,0
0,600995.SH,3,1,1,1,1
0,600996.SH,12,7,5,3,3
0,600997.SH,7,4,3,2,1
0,600998.SH,4,0,0,0,0
0,600999.SH,5,5,3,3,3
0,601000.SH,7,4,1,0,0
0,601001.SH,4,2,0,0,0
0,601002.SH,6,3,2,1,1
0,601003.SH,19,13,7,5,4
0,601005.SH,7,2,1,1,1
0,601006.SH,0,0,0,0,0
0,601007.SH,1,1,0,0,0
0,601008.SH,2,1,0,0,0
0,601009.SH,4,1,0,0,0
0,601010.SH,5,5,3,3,3
0,601011.SH,6,5,3,3,3
0,601012.SH,22,12,6,4,4
0,601015.SH,4,3,1,0,0
0,601016.SH,5,4,3,2,2
0,601018.SH,1,1,1,1,1
0,601019.SH,1,1,1,1,0
0,601020.SH,6,4,3,3,3
0,601021.SH,6,5,3,1,0
0,601028.SH,10,6,5,4,4
0,601038.SH,5,3,2,2,2
0,601058.SH,2,0,0,0,0
0,601066.SH,30,27,21,18,17
0,601068.SH,16,14,14,14,14
0,601069.SH,16,13,11,8,6
0,601086.SH,16,12,9,9,9
0,601088.SH,4,3,0,0,0
0,601098.SH,4,2,0,0,0
0,601099.SH,14,12,10,9,8
0,601100.SH,18,11,7,5,4
0,601101.SH,7,3,0,0,0
0,601106.SH,5,3,3,3,3
0,601107.SH,2,1,1,1,1
0,601108.SH,12,10,8,7,7
0,601111.SH,11,7,5,4,2
0,601113.SH,10,5,5,3,3
0,601116.SH,13,7,6,6,4
0,601117.SH,5,1,0,0,0
0,601118.SH,9,5,4,4,3
0,601126.SH,4,4,3,2,1
0,601127.SH,3,2,2,2,0
0,601128.SH,6,5,4,2,2
