code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.300444,2017-03-07,2016-12-31,0.113137,1.689771,0.689468,0.979317,0.099160,0.909393,0.996526,0.109420
sz.300444,2018-04-18,2017-12-31,0.096716,1.974102,0.656042,0.948597,0.078725,0.849898,0.913838,0.101363
sz.300445,2016-04-26,2015-12-31,0.156291,1.184942,0.502426,1.000000,0.262522,0.861695,1.022923,0.297830
sz.300445,2017-04-26,2016-12-31,0.112703,1.121209,0.401581,1.000000,0.250309,0.862731,1.060560,0.273569
sz.300445,2018-03-30,2017-12-31,0.120413,1.160042,0.397265,1.000000,0.261288,0.822147,1.028362,0.309047
sz.300445,2019-03-27,2018-12-31,0.147475,1.134308,0.422484,1.000000,0.307735,0.888672,1.082427,0.319917
sz.300446,2016-04-26,2015-12-31,0.294934,1.194332,0.603861,1.000000,0.408942,0.851208,0.998751,0.481027
sz.300446,2017-02-27,2016-12-31,0.233835,1.097991,0.515644,1.000000,0.413010,0.848445,1.016948,0.478673
sz.300446,2018-03-20,2017-12-31,0.196531,1.088019,0.446883,1.000000,0.404204,0.850361,1.026261,0.463168
sz.300447,2016-04-26,2015-12-31,0.172334,1.217346,0.495600,0.998412,0.286098,0.860996,1.011618,0.328471
sz.300447,2017-03-07,2016-12-31,0.151768,1.377457,0.507221,0.963754,0.225392,0.846002,1.005062,0.265079
sz.300447,2018-04-18,2017-12-31,0.114774,1.279926,0.413894,0.957223,0.226338,0.859884,0.967294,0.272119
sz.300448,2016-04-15,2015-12-31,0.159717,1.276709,0.884257,1.000000,0.141476,0.851365,0.987511,0.168277
sz.300448,2017-03-31,2016-12-31,0.138750,1.256498,0.690419,0.936859,0.170720,0.881751,1.005155,0.192622
sz.300448,2018-04-18,2017-12-31,0.123138,1.244854,0.506928,0.931903,0.209391,0.883696,0.988276,0.239760
sz.300448,2019-04-18,2018-12-31,0.117391,1.238727,0.517207,0.886868,0.206602,0.874162,1.004771,0.235221
sz.300449,2016-04-19,2015-12-31,0.095114,1.620649,0.618749,1.000000,0.094851,0.864282,0.918695,0.119458
sz.300449,2017-03-22,2016-12-31,0.049164,1.385673,0.615361,1.000000,0.057657,0.917563,0.911349,0.068950
sz.300449,2018-04-26,2017-12-31,0.051154,1.459744,0.509043,1.000000,0.068841,0.783296,0.903954,0.097224
sz.300450,2016-02-17,2015-12-31,0.286740,2.415380,0.437233,1.000000,0.271512,0.854947,1.019290,0.311568
sz.300450,2017-03-09,2016-12-31,0.347610,2.471055,0.522215,1.000000,0.269377,0.869919,1.009735,0.306671
sz.300450,2018-03-08,2017-12-31,0.288476,2.433087,0.480188,1.000000,0.246911,0.863197,1.013198,0.282317
sz.300450,2019-03-21,2018-12-31,0.238545,2.422063,0.516032,1.000000,0.190857,0.885148,0.987725,0.218301
sz.300451,2016-03-28,2015-12-31,0.105402,1.468816,0.615271,0.999944,0.116638,0.852266,1.068383,0.128097
sz.300451,2017-03-28,2016-12-31,0.095211,1.527503,0.542790,0.938863,0.122312,0.908604,1.115428,0.120685
sz.300451,2018-02-06,2017-12-31,0.118174,1.387050,0.601732,0.967175,0.146393,0.841228,1.010984,0.172133
sz.300452,2016-04-22,2015-12-31,0.163853,1.340595,0.714796,1.000000,0.170991,0.854571,1.011718,0.197773
sz.300452,2017-03-24,2016-12-31,0.127394,1.267668,0.589968,1.000000,0.170339,0.855262,1.034189,0.192581
sz.300452,2018-04-25,2017-12-31,0.119256,1.396947,0.575548,0.951822,0.155834,0.845296,1.023357,0.180147
sz.300452,2019-04-03,2018-12-31,0.150039,1.472531,0.622833,0.908172,0.180136,0.854053,1.006897,0.209474
sz.300453,2016-02-25,2015-12-31,0.132651,1.244841,0.640577,1.000000,0.166351,0.859220,0.998966,0.193808
sz.300453,2017-02-25,2016-12-31,0.067523,1.122686,0.521993,1.000000,0.115220,0.868008,1.008299,0.131648
sz.300453,2018-03-17,2017-12-31,0.074910,1.144952,0.623355,1.000599,0.104895,0.856217,1.001826,0.122287
sz.300453,2019-03-16,2018-12-31,0.069431,1.263875,0.709365,1.005878,0.076991,0.848666,0.965235,0.093987
sz.300454,2019-04-13,2018-12-31,0.233017,1.553421,0.801749,1.000000,0.187094,0.976194,1.140174,0.168094
sz.300455,2016-03-25,2015-12-31,0.131829,1.316328,0.411887,1.000000,0.243147,0.855246,1.007996,0.282046
sz.300455,2017-03-29,2016-12-31,0.108974,1.246128,0.367549,1.000000,0.237929,0.854074,1.005054,0.277180
sz.300455,2018-03-30,2017-12-31,0.106400,1.202597,0.363610,1.000000,0.243324,0.872527,1.012208,0.275509
sz.300455,2019-03-12,2018-12-31,0.104393,1.159125,0.371817,1.000000,0.242222,0.888106,1.008203,0.270521
sz.300456,2016-04-26,2015-12-31,0.113244,1.259117,0.322844,0.964722,0.288770,0.890595,0.995463,0.325722
sz.300456,2017-04-26,2016-12-31,0.061015,1.260844,0.276096,0.884400,0.198183,0.838811,1.020350,0.231554
sz.300456,2018-04-20,2017-12-31,0.035131,1.768442,0.246295,0.832889,0.096840,0.831411,0.892630,0.130487
sz.300456,2019-04-19,2018-12-31,0.064990,2.195212,0.223057,0.947918,0.140018,0.792916,0.907369,0.194614
sz.300457,2016-03-11,2015-12-31,0.156467,1.962239,0.483483,1.004540,0.164181,0.891223,0.936612,0.196687
sz.300457,2017-03-15,2016-12-31,0.216131,2.412741,0.615043,0.968448,0.150392,0.838988,0.957687,0.187174
sz.300457,2018-04-24,2017-12-31,0.234698,2.623941,0.642274,0.979105,0.142234,0.892301,0.922890,0.172720
sz.300457,2019-04-02,2018-12-31,0.153859,1.966145,0.503330,0.981917,0.158336,0.870582,0.932991,0.194936
sz.300458,2016-03-17,2015-12-31,0.101092,1.177925,0.811081,1.000000,0.105812,0.975593,1.216851,0.089131
sz.300458,2017-04-07,2016-12-31,0.083010,1.191189,0.586744,1.030428,0.115262,0.954273,1.143249,0.105651
sz.300458,2018-04-13,2017-12-31,0.008513,1.188240,0.496499,-9.953691,-0.001450,-0.544141,-0.150025,-0.017759
sz.300458,2019-03-22,2018-12-31,0.057014,1.167832,0.564006,1.096364,0.078952,1.009271,1.562156,0.050076
sz.300459,2016-04-26,2015-12-31,0.093323,1.476769,0.660181,0.874958,0.109402,0.846335,0.967175,0.133653
sz.300459,2017-04-01,2016-12-31,0.073372,1.116406,0.286791,0.935011,0.245090,0.869528,1.012032,0.278514
sz.300459,2018-03-07,2017-12-31,0.054787,1.118886,0.173554,0.962998,0.292973,0.933003,0.989438,0.317363
sz.300460,2016-04-22,2015-12-31,0.081610,1.480071,0.555042,1.000000,0.099342,0.882690,0.835243,0.134745
sz.300460,2017-04-26,2016-12-31,0.043596,1.317257,0.425732,1.000000,0.077740,0.993037,0.866325,0.090364
sz.300460,2018-04-24,2017-12-31,0.034562,1.471554,0.365302,1.000000,0.064295,0.990577,0.877631,0.073957
sz.300461,2016-04-27,2015-12-31,0.089505,1.132700,0.389612,1.000000,0.202816,0.850973,1.037821,0.229648
sz.300461,2017-04-25,2016-12-31,0.044745,2.132577,0.333972,0.533633,0.117730,0.835129,0.986671,0.142877
sz.300461,2018-04-21,2017-12-31,0.065578,3.407471,0.457283,0.427748,0.098391,0.832572,0.847740,0.139402
sz.300462,2016-04-25,2015-12-31,0.112489,1.445527,0.343764,1.000000,0.226372,0.846802,1.028882,0.259821
sz.300462,2017-04-26,2016-12-31,0.091945,1.363032,0.296420,1.004079,0.226645,0.876739,1.027321,0.251635
sz.300462,2018-04-24,2017-12-31,0.079301,1.384254,0.305083,1.027119,0.182820,0.872554,1.023460,0.204720
sz.300463,2016-04-26,2015-12-31,0.180140,1.287490,0.593657,1.000323,0.235608,0.829911,0.988291,0.287259
sz.300463,2017-04-18,2016-12-31,0.147231,1.196283,0.587231,0.948715,0.220912,0.820822,0.992421,0.271191
sz.300463,2018-04-20,2017-12-31,0.157725,1.324068,0.627233,0.915996,0.207333,0.814221,0.975586,0.261012
sz.300464,2016-04-26,2015-12-31,0.098375,1.627625,0.691256,1.000000,0.087437,0.849735,0.875513,0.117530
sz.300464,2017-04-20,2016-12-31,0.085227,1.537474,0.607989,1.000000,0.091174,0.857503,0.965625,0.110110
sz.300464,2018-04-24,2017-12-31,0.029669,1.830991,0.564889,1.000000,0.028685,0.833431,0.590729,0.058264
sz.300465,2016-04-25,2015-12-31,0.074928,1.404732,1.214332,1.000000,0.043925,0.883670,0.968662,0.051315
sz.300465,2017-04-26,2016-12-31,0.025835,1.434544,0.758016,1.000000,0.023759,1.086065,1.169280,0.018709
sz.300465,2018-04-25,2017-12-31,0.033035,1.856942,0.670499,1.027487,0.025823,1.181839,0.725682,0.030109
sz.300466,2016-03-22,2015-12-31,0.090334,1.421117,0.447399,1.000000,0.142078,0.867749,0.971456,0.168543
sz.300466,2017-04-26,2016-12-31,0.071166,1.265593,0.330097,1.000000,0.170348,0.933775,0.986422,0.184941
sz.300466,2018-04-04,2017-12-31,0.020323,1.262066,0.287835,1.007602,0.055523,0.964844,0.851095,0.067614
sz.300467,2016-04-23,2015-12-31,0.219038,1.204185,0.526614,1.054763,0.327476,0.859786,1.060538,0.359139
sz.300467,2017-03-31,2016-12-31,0.080370,1.280656,0.253502,1.900873,0.130234,0.718902,0.867399,0.208850
sz.300467,2018-04-25,2017-12-31,0.057506,1.217554,0.128314,1.016339,0.362171,0.863372,1.010610,0.415081
sz.300468,2016-04-23,2015-12-31,0.092056,1.078673,0.506153,1.000000,0.168609,0.909746,1.063041,0.174345
sz.300468,2017-04-26,2016-12-31,0.093551,1.119778,0.405440,1.000000,0.206058,0.921724,1.052507,0.212405
sz.300468,2018-04-23,2017-12-31,0.098216,1.211131,0.467090,1.000000,0.173616,0.952549,1.054436,0.172855
sz.300469,2016-03-30,2015-12-31,0.152721,2.221255,0.787281,0.979605,0.089150,0.912574,0.844087,0.115735
sz.300469,2017-03-31,2016-12-31,0.075667,1.951353,0.673363,0.968321,0.059471,0.981118,0.796995,0.076055
sz.300469,2018-04-17,2017-12-31,0.075976,2.375847,0.543402,1.012068,0.058147,0.934047,0.782875,0.079518
sz.300469,2019-04-11,2018-12-31,0.102412,2.962799,0.545411,0.872477,0.072639,1.019377,0.834248,0.085417
sz.300470,2016-04-14,2015-12-31,0.143206,1.217552,0.463612,1.000000,0.253698,0.852927,1.064102,0.279526
sz.300470,2017-04-25,2016-12-31,0.115264,1.212225,0.324932,1.000976,0.292343,0.854399,1.108883,0.308565
sz.300470,2018-04-20,2017-12-31,0.127977,1.254110,0.421528,0.997078,0.242795,0.839399,1.023916,0.282492
sz.300471,2016-04-26,2015-12-31,0.172415,1.883936,0.576998,1.000000,0.158611,0.857502,1.002073,0.184586
sz.300471,2017-04-18,2016-12-31,0.106252,1.512769,0.546115,0.994410,0.129335,0.844197,1.014586,0.151002
sz.300471,2018-04-23,2017-12-31,0.019301,1.567530,0.280085,1.096573,0.040089,0.909678,1.140356,0.038646
sz.300472,2016-03-18,2015-12-31,0.088700,1.508299,0.499479,1.000000,0.117739,0.877044,1.007079,0.133302
sz.300472,2017-03-13,2016-12-31,0.042566,1.467309,0.392391,1.001762,0.073800,0.875497,0.966533,0.087214
sz.300472,2018-04-19,2017-12-31,0.034460,1.814839,0.275284,0.910901,0.075723,0.939848,0.914345,0.088118
sz.300473,2016-04-09,2015-12-31,0.124115,1.330466,0.468796,1.021799,0.194747,0.825095,1.044931,0.225881
sz.300473,2017-04-22,2016-12-31,0.072888,1.277308,0.323877,0.972651,0.181142,0.861122,1.086590,0.193593
sz.300473,2018-04-24,2017-12-31,0.082913,1.967654,0.815207,0.983300,0.052568,0.797104,0.758433,0.086954
sz.300474,2017-03-30,2016-12-31,0.166675,1.182816,0.372078,1.000000,0.378721,0.890993,1.018082,0.417505
sz.300474,2018-02-07,2017-12-31,0.127277,1.128306,0.290717,1.000000,0.388019,0.962045,1.030433,0.391416
sz.300474,2019-04-12,2018-12-31,0.088679,1.112300,0.222567,1.000000,0.358209,1.018343,1.036722,0.339297
sz.300475,2016-03-28,2015-12-31,0.127960,1.268951,0.368149,1.000000,0.273909,0.841325,1.119461,0.290826
sz.300475,2017-03-30,2016-12-31,0.087887,1.230080,0.355977,1.001245,0.200460,0.832252,1.106297,0.217722
sz.300475,2018-04-21,2017-12-31,0.074625,1.268990,0.320950,1.023550,0.179012,0.837646,1.094329,0.195287
sz.300475,2019-04-11,2018-12-31,0.027545,1.239087,0.203947,1.427170,0.076373,0.787277,1.416472,0.068487
sz.300476,2016-03-25,2015-12-31,0.138007,1.782159,0.786152,1.000000,0.098503,0.867470,0.992115,0.114454
sz.300476,2017-03-10,2016-12-31,0.172176,1.611684,0.836742,1.000000,0.127673,0.857288,1.000223,0.148894
sz.300476,2018-02-09,2017-12-31,0.135974,1.556752,0.756898,1.000000,0.115398,0.865055,1.001791,0.133161
sz.300476,2019-03-29,2018-12-31,0.134133,1.672659,0.696334,1.000000,0.115163,0.898877,1.002187,0.127839
sz.300477,2016-04-18,2015-12-31,0.152126,2.224001,0.873596,1.003261,0.078045,0.879126,1.004393,0.088387
sz.300477,2017-04-26,2016-12-31,0.108939,2.216827,0.706377,0.991897,0.070137,0.859916,1.028261,0.079321
sz.300477,2018-04-25,2017-12-31,0.093691,2.126975,0.707889,0.999993,0.062226,0.848782,0.968330,0.075710
sz.300478,2016-04-26,2015-12-31,0.112242,1.381200,1.071896,1.000000,0.075813,0.893020,0.876659,0.096840
sz.300478,2017-04-25,2016-12-31,0.070309,1.203558,0.928937,1.000000,0.062886,0.916146,0.953178,0.072014
sz.300478,2018-04-20,2017-12-31,0.079720,1.870006,0.656012,1.000138,0.064976,0.892494,0.889459,0.081850
sz.300479,2016-03-31,2015-12-31,0.165063,1.289176,0.904607,1.000000,0.141540,0.890385,1.028428,0.154570
sz.300479,2017-03-31,2016-12-31,0.051033,1.250946,0.553030,0.961071,0.076756,0.817960,1.118061,0.083929
sz.300479,2018-03-30,2017-12-31,0.042242,1.326464,0.660705,0.562324,0.085715,0.978876,0.998896,0.087661
sz.300479,2019-04-12,2018-12-31,0.021541,1.468751,0.575832,0.450538,0.056531,0.924611,0.798907,0.076530
sz.300480,2016-03-29,2015-12-31,0.065369,1.160356,0.278854,1.000620,0.201898,0.902630,1.078629,0.207372
sz.300480,2017-03-24,2016-12-31,0.066466,1.134980,0.250370,1.002365,0.233347,0.896658,1.083285,0.240233
sz.300480,2018-03-30,2017-12-31,0.067910,1.153388,0.294913,0.987260,0.202223,0.878299,1.051859,0.218892
sz.300480,2019-03-29,2018-12-31,0.062646,1.154139,0.325226,1.018492,0.163867,0.847604,1.030801,0.187553
sz.300481,2016-03-30,2015-12-31,0.173787,1.185677,0.892881,1.000000,0.164156,0.850635,0.973863,0.198160
sz.300481,2017-04-07,2016-12-31,0.145894,1.107539,0.762879,1.004701,0.171864,0.856809,1.002652,0.200056
sz.300481,2018-04-20,2017-12-31,0.153025,1.191247,0.936924,1.007567,0.136076,0.863274,0.998173,0.157916
sz.300481,2019-04-03,2018-12-31,0.165395,1.210693,0.822418,0.998803,0.166309,0.865130,1.001487,0.191950
sz.300482,2016-03-26,2015-12-31,0.247224,1.191674,0.709639,1.000000,0.292345,0.869603,1.005444,0.334362
sz.300482,2017-03-08,2016-12-31,0.187893,1.169135,0.606716,0.996427,0.265837,0.835141,1.006365,0.316300
sz.300482,2018-04-28,2017-12-31,0.225145,1.442861,0.848345,0.936142,0.196482,0.843853,0.993175,0.234439
sz.300483,2016-04-26,2015-12-31,0.074484,1.553645,0.795740,1.036948,0.058101,0.781913,0.853754,0.087035
sz.300483,2017-04-25,2016-12-31,0.037432,1.341645,0.605941,1.036470,0.044424,0.664058,1.014114,0.065966
sz.300483,2018-02-06,2017-12-31,0.014588,1.370468,0.704667,0.888595,0.016999,0.510592,0.981072,0.033936
sz.300484,2016-04-19,2015-12-31,0.317936,1.394438,0.995786,1.000000,0.228968,0.873150,1.009164,0.259851
sz.300484,2017-04-14,2016-12-31,0.358738,1.588520,0.985883,1.000000,0.229065,0.864183,1.004812,0.263796
sz.300484,2018-04-17,2017-12-31,0.194904,1.612654,0.545553,1.000000,0.221535,0.866328,1.022645,0.250054
sz.300485,2016-03-03,2015-12-31,0.165663,1.054087,0.455954,1.000216,0.344615,0.860166,1.020587,0.392556
sz.300485,2017-04-26,2016-12-31,0.129920,1.046121,0.296169,1.000229,0.419232,0.860601,1.004391,0.485009
sz.300485,2018-03-15,2017-12-31,0.127574,1.057817,0.321194,1.000258,0.375382,0.849556,1.003485,0.440322
sz.300485,2019-03-28,2018-12-31,0.116211,1.070127,0.547664,0.999808,0.198327,0.856461,1.003797,0.230690
sz.300486,2016-04-25,2015-12-31,0.068172,1.521038,0.451114,1.000000,0.099353,0.889327,1.013620,0.110216
sz.300486,2017-04-26,2016-12-31,-0.074774,1.518016,0.199786,0.987547,-0.249663,0.851194,0.951891,-0.308133
sz.300486,2018-04-24,2017-12-31,0.056910,1.710010,0.462284,1.011025,0.071206,0.865088,0.992683,0.082918
sz.300487,2016-04-25,2015-12-31,0.095553,1.207644,0.459572,1.000000,0.172167,0.869518,0.991331,0.199735
sz.300487,2017-02-27,2016-12-31,0.088012,1.213491,0.390768,1.000000,0.185603,0.868996,1.012252,0.210998
sz.300487,2018-04-17,2017-12-31,0.121471,1.272452,0.455096,1.003270,0.209079,0.857732,1.014163,0.240354
sz.300487,2019-02-26,2018-12-31,0.162901,1.658995,0.433254,1.010821,0.224214,0.865768,1.003817,0.257992
sz.300488,2016-03-18,2015-12-31,0.147401,1.144754,0.348047,1.000000,0.369955,0.854408,0.993892,0.435656
sz.300488,2017-04-26,2016-12-31,0.118707,1.063799,0.312705,1.000000,0.356846,0.855347,1.011635,0.412396
sz.300488,2018-04-24,2017-12-31,0.124844,1.137927,0.370164,0.998021,0.296976,0.830185,0.993166,0.360184
sz.300489,2016-04-22,2015-12-31,0.086537,1.610100,0.238892,1.000000,0.224982,0.826458,0.939800,0.289662
sz.300489,2017-04-26,2016-12-31,0.070545,1.357427,0.228334,1.000000,0.227602,0.844820,0.945732,0.284869
sz.300489,2018-04-17,2017-12-31,0.027120,1.395270,0.223226,1.000000,0.087073,0.829366,0.776577,0.135193
sz.300490,2016-04-08,2015-12-31,0.103958,1.933087,0.498718,1.000000,0.107833,0.884337,1.015485,0.120077
sz.300490,2017-04-18,2016-12-31,0.085162,1.678897,0.542060,0.907127,0.103158,0.972035,1.019092,0.104138
sz.300490,2018-04-24,2017-12-31,0.063748,1.791634,0.386868,1.017344,0.090404,0.885340,1.008584,0.101243
sz.300490,2019-04-16,2018-12-31,0.070014,1.756020,0.544640,1.023266,0.071541,0.888454,0.946073,0.085113
sz.300491,2016-03-22,2015-12-31,0.148306,1.348178,0.477404,1.000000,0.230423,0.911723,1.004742,0.251541
sz.300491,2017-03-22,2016-12-31,0.101327,1.347829,0.407867,1.000000,0.184320,0.908689,1.031191,0.196706
sz.300491,2018-03-20,2017-12-31,0.025349,1.380949,0.371447,1.000000,0.049417,0.950088,1.137959,0.045708
sz.300491,2019-03-22,2018-12-31,-0.033530,1.323541,0.289702,1.000000,-0.087446,0.767752,0.878428,-0.129663
sz.300492,2016-04-23,2015-12-31,0.120347,1.502280,0.554369,0.998293,0.144752,0.847099,0.882127,0.193714
sz.300492,2017-04-20,2016-12-31,0.068567,1.269593,0.422617,1.016472,0.125721,0.848437,0.936387,0.158246
sz.300492,2018-04-03,2017-12-31,0.067360,1.194625,0.410157,1.000000,0.137475,0.842047,0.963955,0.169367
sz.300492,2019-04-02,2018-12-31,0.085016,1.258199,0.545581,1.002232,0.123573,0.844523,0.989927,0.147812
sz.300493,2016-04-15,2015-12-31,0.116218,1.535073,2.100993,1.000395,0.036020,0.824507,0.987388,0.044245
sz.300493,2017-03-10,2016-12-31,0.106073,1.767053,1.873271,0.996990,0.032141,0.806610,0.980248,0.040650
sz.300493,2018-04-05,2017-12-31,0.111575,2.137014,1.755405,0.994939,0.029894,0.859930,0.902769,0.038508
sz.300494,2016-04-21,2015-12-31,0.142210,1.085319,0.410661,1.000000,0.319073,0.868511,1.045155,0.351507
sz.300494,2017-04-15,2016-12-31,0.128953,1.065470,0.379475,1.000000,0.318939,0.952818,1.063222,0.314829
sz.300494,2018-04-23,2017-12-31,0.092125,1.054691,0.394950,1.000000,0.221161,0.903707,1.085496,0.225451
sz.300494,2019-04-02,2018-12-31,0.054885,1.092114,0.467168,1.000000,0.107576,0.954275,1.117110,0.100913
sz.300495,2016-03-28,2015-12-31,0.152821,1.869132,0.429786,1.001394,0.189971,0.848423,0.984861,0.227353
sz.300495,2017-03-28,2016-12-31,0.115137,1.812762,0.320597,1.000420,0.198031,0.844134,1.006437,0.233096
sz.300495,2018-02-12,2017-12-31,0.103304,2.137927,0.391780,0.999901,0.123346,0.827816,0.914131,0.162998
sz.300496,2016-04-25,2015-12-31,0.178044,1.234537,0.761187,1.001947,0.189098,0.908307,0.999152,0.208364
sz.300496,2017-03-21,2016-12-31,0.116059,1.496907,0.546546,1.001814,0.141602,0.914625,1.045712,0.148052
sz.300496,2018-04-27,2017-12-31,0.066262,1.937532,0.509332,1.025029,0.065505,0.960586,0.928902,0.073413
sz.300497,2016-04-26,2015-12-31,0.212858,1.867028,0.706140,1.000000,0.161454,0.838840,0.918433,0.209567
sz.300497,2017-04-25,2016-12-31,0.257218,1.780778,0.634285,1.008052,0.225904,0.847227,0.972395,0.274209
sz.300497,2018-04-20,2017-12-31,0.209760,1.883035,0.601141,1.017616,0.182097,0.867815,0.955679,0.219566
sz.300498,2016-04-18,2015-12-31,0.332835,1.620388,1.596712,0.935039,0.137580,0.992106,0.989478,0.140149
sz.300498,2017-04-07,2016-12-31,0.447222,1.406793,1.600451,0.963389,0.206181,0.989414,1.012952,0.205723
sz.300498,2018-04-10,2017-12-31,0.214058,1.434392,1.230295,0.964580,0.125753,0.986864,1.005018,0.126790
sz.300498,2019-04-10,2018-12-31,0.117807,1.532926,1.111648,0.929822,0.074350,0.993556,0.982068,0.076199
sz.300499,2016-04-26,2015-12-31,0.170956,2.158720,0.550559,1.000516,0.143768,0.879627,0.937770,0.174288
sz.300499,2017-04-08,2016-12-31,0.124635,2.035916,0.501560,1.003932,0.121577,0.816032,0.972133,0.153256
sz.300499,2018-04-25,2017-12-31,0.067698,1.805674,0.507939,0.995367,0.074155,0.963573,0.926452,0.083068
sz.300500,2016-04-15,2015-12-31,0.155128,1.279981,0.788049,0.978293,0.157204,0.867355,1.049441,0.172707
sz.300500,2017-04-22,2016-12-31,0.119965,1.323122,0.571989,0.948460,0.167127,0.843772,1.062331,0.186450
sz.300500,2018-04-14,2017-12-31,0.096670,1.337916,0.521421,0.836077,0.165740,0.819768,1.040803,0.194253
sz.300501,2016-04-21,2015-12-31,0.235127,1.254049,0.937921,0.999717,0.199961,0.858287,1.007241,0.231302
sz.300501,2017-03-08,2016-12-31,0.153476,1.214826,0.589163,0.994378,0.215645,0.879591,1.005313,0.243870
sz.300501,2018-04-20,2017-12-31,0.111124,1.176702,0.538996,1.001697,0.174912,0.854668,1.007153,0.203201
sz.300501,2019-03-19,2018-12-31,0.105284,1.314644,0.613907,1.027987,0.126901,0.835893,0.979504,0.154992
sz.300502,2017-04-15,2016-12-31,0.138421,1.239327,0.757352,1.000000,0.147475,0.822369,1.009920,0.177567
sz.300502,2018-04-25,2017-12-31,0.106651,1.247896,0.674976,1.000000,0.126619,0.871046,0.999603,0.145422
sz.300503,2017-03-31,2016-12-31,0.110084,1.232274,0.470847,1.000000,0.189730,0.871165,0.999147,0.217975
sz.300503,2018-04-17,2017-12-31,0.104177,1.406634,0.438570,0.997678,0.169263,0.890419,0.991176,0.191786
sz.300503,2019-04-16,2018-12-31,0.065148,1.691517,0.350460,0.900270,0.122072,0.879433,0.856579,0.162049
sz.300504,2018-04-25,2017-12-31,0.313673,2.394664,1.341435,1.000000,0.097648,0.860742,0.976256,0.116205
sz.300504,2019-04-12,2018-12-31,0.116868,1.888520,1.128455,1.000000,0.054839,0.882961,0.970738,0.063980
sz.300505,2017-04-10,2016-12-31,0.118534,1.356135,0.973267,1.000000,0.089807,0.838745,0.928201,0.115355
sz.300505,2018-03-07,2017-12-31,0.094080,1.308727,0.949102,1.000000,0.075742,0.841099,0.930149,0.096814
sz.300506,2016-04-23,2015-12-31,0.198883,2.063184,0.480011,1.000000,0.200820,0.846883,0.887627,0.267149
sz.300506,2017-04-26,2016-12-31,0.232208,1.744576,0.550434,1.000000,0.241815,0.851466,0.964455,0.294465
sz.300506,2018-04-27,2017-12-31,0.261928,1.915253,0.537055,1.005174,0.253335,0.852916,0.945169,0.314253
sz.300507,2017-03-21,2016-12-31,0.171639,1.232401,0.831808,0.954228,0.175464,0.856605,1.017035,0.201406
sz.300507,2018-03-28,2017-12-31,0.122218,1.205217,0.603600,0.956344,0.175673,0.869952,1.008504,0.200232
sz.300507,2019-03-28,2018-12-31,0.095566,1.221830,0.600721,0.912746,0.142650,0.884668,1.015078,0.158852
sz.300508,2017-04-25,2016-12-31,0.140336,1.069236,0.426238,1.000000,0.307924,0.900071,1.026621,0.333240
sz.300508,2018-04-17,2017-12-31,0.169940,1.075924,0.388784,1.000000,0.406262,0.915476,1.004024,0.441993
sz.300508,2019-04-17,2018-12-31,-0.055889,1.119245,0.417516,1.000000,-0.119598,0.806450,0.999033,-0.148446
sz.300509,2017-04-26,2016-12-31,0.133748,2.244194,0.454102,1.000000,0.131242,0.870955,1.035203,0.145564
sz.300509,2018-03-21,2017-12-31,0.100416,2.006507,0.422422,0.999999,0.118472,0.870090,1.041904,0.130685
sz.300510,2017-02-22,2016-12-31,0.123715,1.404062,0.591243,0.929466,0.160339,0.851520,1.030546,0.182716
sz.300510,2018-04-20,2017-12-31,0.086179,1.310485,0.387966,0.975720,0.173721,0.857262,0.996593,0.203339
sz.300511,2017-03-14,2016-12-31,0.109333,2.209156,0.471592,0.984816,0.106563,0.987204,0.718716,0.150190
sz.300511,2018-03-15,2017-12-31,0.091710,2.358948,0.422516,1.002544,0.091781,1.041801,0.682016,0.129173
sz.300512,2017-04-12,2016-12-31,0.174538,1.681432,0.410023,1.000000,0.253165,0.857167,1.031821,0.286242
sz.300512,2018-04-25,2017-12-31,0.135548,1.511648,0.331046,1.000000,0.270866,0.855941,1.020628,0.310058
sz.300513,2017-04-25,2016-12-31,0.093165,1.437058,0.708510,1.026121,0.089173,0.829474,0.980752,0.109616
sz.300513,2018-04-18,2017-12-31,0.066626,1.473108,0.666227,1.040210,0.065263,0.903739,0.976474,0.073954
sz.300514,2018-04-16,2017-12-31,0.200122,1.752642,0.954947,1.000000,0.119570,0.856522,1.010369,0.138166
sz.300515,2017-03-31,2016-12-31,0.102960,1.291181,0.478656,1.000000,0.166593,0.882817,0.990068,0.190599
sz.300515,2018-04-24,2017-12-31,0.052966,1.194266,0.384022,1.000000,0.115489,0.890780,1.012281,0.128076
sz.300515,2019-04-09,2018-12-31,0.075864,1.247347,0.440726,1.007878,0.136922,0.903388,1.007881,0.150380
sz.300516,2017-03-31,2016-12-31,0.180461,1.281729,0.472735,1.000000,0.297830,0.869869,0.999847,0.342437
sz.300516,2018-03-30,2017-12-31,0.038166,1.138429,0.234193,1.000000,0.143151,0.917179,1.107712,0.140901
sz.300517,2017-04-18,2016-12-31,0.094478,1.836409,0.449764,1.000000,0.114387,0.841456,0.977153,0.139118
sz.300517,2018-04-13,2017-12-31,0.057580,1.662450,0.400607,1.000000,0.086457,0.880716,0.960449,0.102210
sz.300517,2019-04-11,2018-12-31,0.037975,1.825296,0.432920,1.000000,0.048057,0.832834,0.889151,0.064897
